"File","Original Link","Fixed Link","Relative Path","Absolute Path","Timestamp"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[E.02 Requesting from the Pool](./E-Guides/E.02-requesting_from_pool.md)","[E.02 Requesting from the Pool](notes/ics/ccc/archive/v0.1/E-Guides/E.02-requesting_from_pool.md)","./E-Guides/E.02-requesting_from_pool.md","notes/ics/ccc/archive/v0.1/E-Guides/E.02-requesting_from_pool.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[E.03 Tracking Credit Balance](./E-Guides/E.03-tracking_credit_balance.md)","[E.03 Tracking Credit Balance](notes/ics/ccc/archive/v0.1/E-Guides/E.03-tracking_credit_balance.md)","./E-Guides/E.03-tracking_credit_balance.md","notes/ics/ccc/archive/v0.1/E-Guides/E.03-tracking_credit_balance.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[E.04 Handling Exchange Issues](./E-Guides/E.04-handling_exchange_issues.md)","[E.04 Handling Exchange Issues](notes/ics/ccc/archive/v0.1/E-Guides/E.04-handling_exchange_issues.md)","./E-Guides/E.04-handling_exchange_issues.md","notes/ics/ccc/archive/v0.1/E-Guides/E.04-handling_exchange_issues.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[E.05 Inviting New Members](./E-Guides/E.05-inviting_new_members.md)","[E.05 Inviting New Members](notes/ics/ccc/archive/v0.1/E-Guides/E.05-inviting_new_members.md)","./E-Guides/E.05-inviting_new_members.md","notes/ics/ccc/archive/v0.1/E-Guides/E.05-inviting_new_members.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[E.06 Participating in Connection Circles](./E-Guides/E.06-participating_in_connection_circles.md)","[E.06 Participating in Connection Circles](notes/ics/ccc/archive/v0.1/E-Guides/E.06-participating_in_connection_circles.md)","./E-Guides/E.06-participating_in_connection_circles.md","notes/ics/ccc/archive/v0.1/E-Guides/E.06-participating_in_connection_circles.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[E.07 Proposing Community Activities](./E-Guides/E.07-proposing_community_activities.md)","[E.07 Proposing Community Activities](notes/ics/ccc/archive/v0.1/E-Guides/E.07-proposing_community_activities.md)","./E-Guides/E.07-proposing_community_activities.md","notes/ics/ccc/archive/v0.1/E-Guides/E.07-proposing_community_activities.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[E.08 Using Technology Tools](./E-Guides/E.08-using_technology_tools.md)","[E.08 Using Technology Tools](notes/ics/ccc/archive/v0.1/E-Guides/E.08-using_technology_tools.md)","./E-Guides/E.08-using_technology_tools.md","notes/ics/ccc/archive/v0.1/E-Guides/E.08-using_technology_tools.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[F.00 Activities Index](./F-Activities/F.00-activities.md)","[F.00 Activities Index](notes/ics/ccc/archive/v0.1/F-Activities/F.00-activities.md)","./F-Activities/F.00-activities.md","notes/ics/ccc/archive/v0.1/F-Activities/F.00-activities.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[F.01 Connection Circles](./F-Activities/F.01-connection_circles.md)","[F.01 Connection Circles](notes/ics/ccc/archive/v0.1/F-Activities/F.01-connection_circles.md)","./F-Activities/F.01-connection_circles.md","notes/ics/ccc/archive/v0.1/F-Activities/F.01-connection_circles.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[F.02 Celebrations and Reviews](./F-Activities/F.02-celebrations_and_reviews.md)","[F.02 Celebrations and Reviews](notes/ics/ccc/archive/v0.1/F-Activities/F.02-celebrations_and_reviews.md)","./F-Activities/F.02-celebrations_and_reviews.md","notes/ics/ccc/archive/v0.1/F-Activities/F.02-celebrations_and_reviews.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[F.03 Jubilee](./F-Activities/F.03-jubilee.md)","[F.03 Jubilee](notes/ics/ccc/archive/v0.1/F-Activities/F.03-jubilee.md)","./F-Activities/F.03-jubilee.md","notes/ics/ccc/archive/v0.1/F-Activities/F.03-jubilee.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[F.04 Community Market Day](./F-Activities/F.04-community_market_day.md)","[F.04 Community Market Day](notes/ics/ccc/archive/v0.1/F-Activities/F.04-community_market_day.md)","./F-Activities/F.04-community_market_day.md","notes/ics/ccc/archive/v0.1/F-Activities/F.04-community_market_day.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[F.05 New Member Orientation](./F-Activities/F.05-new_member_orientation.md)","[F.05 New Member Orientation](notes/ics/ccc/archive/v0.1/F-Activities/F.05-new_member_orientation.md)","./F-Activities/F.05-new_member_orientation.md","notes/ics/ccc/archive/v0.1/F-Activities/F.05-new_member_orientation.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[F.06 Steward Circle Meetings](./F-Activities/F.06-steward_circle_meetings.md)","[F.06 Steward Circle Meetings](notes/ics/ccc/archive/v0.1/F-Activities/F.06-steward_circle_meetings.md)","./F-Activities/F.06-steward_circle_meetings.md","notes/ics/ccc/archive/v0.1/F-Activities/F.06-steward_circle_meetings.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[F.07 Commitment Showcase](./F-Activities/F.07-commitment_showcase.md)","[F.07 Commitment Showcase](notes/ics/ccc/archive/v0.1/F-Activities/F.07-commitment_showcase.md)","./F-Activities/F.07-commitment_showcase.md","notes/ics/ccc/archive/v0.1/F-Activities/F.07-commitment_showcase.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[G.00 Success Index](./G-Success/G.00-Success.md)","[G.00 Success Index](notes/ics/ccc/archive/v0.1/G-Success/G.00-Success.md)","./G-Success/G.00-Success.md","notes/ics/ccc/archive/v0.1/G-Success/G.00-Success.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[G.01 Success Metrics](./G-Success/G.01-success_metrics.md)","[G.01 Success Metrics](notes/ics/ccc/archive/v0.1/G-Success/G.01-success_metrics.md)","./G-Success/G.01-success_metrics.md","notes/ics/ccc/archive/v0.1/G-Success/G.01-success_metrics.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[G.02 Scaling Strategy](./H-Future/G.02-scaling_strategy.md)","[G.02 Scaling Strategy](notes/ics/ccc/archive/v0.1/H-Future/G.02-scaling_strategy.md)","./H-Future/G.02-scaling_strategy.md","notes/ics/ccc/archive/v0.1/H-Future/G.02-scaling_strategy.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[G.03 Future Possibilities](./H-Future/G.03-future_possibilities.md)","[G.03 Future Possibilities](notes/ics/ccc/archive/v0.1/H-Future/G.03-future_possibilities.md)","./H-Future/G.03-future_possibilities.md","notes/ics/ccc/archive/v0.1/H-Future/G.03-future_possibilities.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[G.04 Conflict Resolution](./G-Success/G.04-conflict_resolution.md)","[G.04 Conflict Resolution](notes/ics/ccc/archive/v0.1/G-Success/G.04-conflict_resolution.md)","./G-Success/G.04-conflict_resolution.md","notes/ics/ccc/archive/v0.1/G-Success/G.04-conflict_resolution.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[H.00 Reference Index](./I-Reference/I.00-Reference.md)","[H.00 Reference Index](notes/ics/ccc/archive/v0.1/I-Reference/I.00-Reference.md)","./I-Reference/I.00-Reference.md","notes/ics/ccc/archive/v0.1/I-Reference/I.00-Reference.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[H.01 Glossary](./I-Reference/I.01-glossary.md)","[H.01 Glossary](notes/ics/ccc/archive/v0.1/I-Reference/I.01-glossary.md)","./I-Reference/I.01-glossary.md","notes/ics/ccc/archive/v0.1/I-Reference/I.01-glossary.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[H.02 FAQ](./I-Reference/I.02-faq.md)","[H.02 FAQ](notes/ics/ccc/archive/v0.1/I-Reference/I.02-faq.md)","./I-Reference/I.02-faq.md","notes/ics/ccc/archive/v0.1/I-Reference/I.02-faq.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/v0.1-master_index.md","[H.03 Appendix Resources](./I-Reference/I.03-appendix_resources.md)","[H.03 Appendix Resources](notes/ics/ccc/archive/v0.1/I-Reference/I.03-appendix_resources.md)","./I-Reference/I.03-appendix_resources.md","notes/ics/ccc/archive/v0.1/I-Reference/I.03-appendix_resources.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Community Exchange Overview](./community_exchange_overview.md)","[Community Exchange Overview](notes/ics/ccc/archive/v0.1/community_exchange_overview.md)","./community_exchange_overview.md","notes/ics/ccc/archive/v0.1/community_exchange_overview.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Visual Concept](./visual_concept.md)","[Visual Concept](notes/ics/ccc/archive/v0.1/visual_concept.md)","./visual_concept.md","notes/ics/ccc/archive/v0.1/visual_concept.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Core Principles and Values](./principles_and_values.md)","[Core Principles and Values](notes/ics/ccc/archive/v0.1/principles_and_values.md)","./principles_and_values.md","notes/ics/ccc/archive/v0.1/principles_and_values.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Glossary of Terms](./glossary.md)","[Glossary of Terms](notes/ics/ccc/archive/v0.1/glossary.md)","./glossary.md","notes/ics/ccc/archive/v0.1/glossary.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Frequently Asked Questions](./faq.md)","[Frequently Asked Questions](notes/ics/ccc/archive/v0.1/faq.md)","./faq.md","notes/ics/ccc/archive/v0.1/faq.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Detailed Onboarding Process](./onboarding_process.md)","[Detailed Onboarding Process](notes/ics/ccc/archive/v0.1/onboarding_process.md)","./onboarding_process.md","notes/ics/ccc/archive/v0.1/onboarding_process.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Technology Implementation Plan](./technology_implementation.md)","[Technology Implementation Plan](notes/ics/ccc/archive/v0.1/technology_implementation.md)","./technology_implementation.md","notes/ics/ccc/archive/v0.1/technology_implementation.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Quarterly Implementation Timeline](./implementation_timeline.md)","[Quarterly Implementation Timeline](notes/ics/ccc/archive/v0.1/implementation_timeline.md)","./implementation_timeline.md","notes/ics/ccc/archive/v0.1/implementation_timeline.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Governance Structure](./governance_structure.md)","[Governance Structure](notes/ics/ccc/archive/v0.1/governance_structure.md)","./governance_structure.md","notes/ics/ccc/archive/v0.1/governance_structure.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Risks and Mitigation Strategies](./risks_and_mitigation.md)","[Risks and Mitigation Strategies](notes/ics/ccc/archive/v0.1/risks_and_mitigation.md)","./risks_and_mitigation.md","notes/ics/ccc/archive/v0.1/risks_and_mitigation.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Commitment Examples Catalog](./commitment_examples.md)","[Commitment Examples Catalog](notes/ics/ccc/archive/v0.1/commitment_examples.md)","./commitment_examples.md","notes/ics/ccc/archive/v0.1/commitment_examples.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Credit Flow Examples](./credit_flow_examples.md)","[Credit Flow Examples](notes/ics/ccc/archive/v0.1/credit_flow_examples.md)","./credit_flow_examples.md","notes/ics/ccc/archive/v0.1/credit_flow_examples.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Member Testimonial Scenarios](./testimonial_scenarios.md)","[Member Testimonial Scenarios](notes/ics/ccc/archive/v0.1/testimonial_scenarios.md)","./testimonial_scenarios.md","notes/ics/ccc/archive/v0.1/testimonial_scenarios.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Community Activities](./community_activities.md)","[Community Activities](notes/ics/ccc/archive/v0.1/community_activities.md)","./community_activities.md","notes/ics/ccc/archive/v0.1/community_activities.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[How-To Guides](./how_to_guides.md)","[How-To Guides](notes/ics/ccc/archive/v0.1/how_to_guides.md)","./how_to_guides.md","notes/ics/ccc/archive/v0.1/how_to_guides.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Success Metrics and Evaluation Framework](./success_metrics.md)","[Success Metrics and Evaluation Framework](notes/ics/ccc/archive/v0.1/success_metrics.md)","./success_metrics.md","notes/ics/ccc/archive/v0.1/success_metrics.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Scaling Strategy](./scaling_strategy.md)","[Scaling Strategy](notes/ics/ccc/archive/v0.1/scaling_strategy.md)","./scaling_strategy.md","notes/ics/ccc/archive/v0.1/scaling_strategy.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Future Possibilities](./future_possibilities.md)","[Future Possibilities](notes/ics/ccc/archive/v0.1/future_possibilities.md)","./future_possibilities.md","notes/ics/ccc/archive/v0.1/future_possibilities.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Conflict Resolution Process](./conflict_resolution.md)","[Conflict Resolution Process](notes/ics/ccc/archive/v0.1/conflict_resolution.md)","./conflict_resolution.md","notes/ics/ccc/archive/v0.1/conflict_resolution.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/table_of_contents.md","[Appendix: Resources and References](./appendix_resources.md)","[Appendix: Resources and References](notes/ics/ccc/archive/v0.1/appendix_resources.md)","./appendix_resources.md","notes/ics/ccc/archive/v0.1/appendix_resources.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/how_to_guides.md","[Commitment Examples](./commitment_examples.md)","[Commitment Examples](notes/ics/ccc/archive/v0.1/commitment_examples.md)","./commitment_examples.md","notes/ics/ccc/archive/v0.1/commitment_examples.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Core Principles and Values](./principles_and_values.md)","[Core Principles and Values](notes/ics/ccc/archive/v0.1/principles_and_values.md)","./principles_and_values.md","notes/ics/ccc/archive/v0.1/principles_and_values.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Key Terms Glossary](./glossary.md)","[Key Terms Glossary](notes/ics/ccc/archive/v0.1/glossary.md)","./glossary.md","notes/ics/ccc/archive/v0.1/glossary.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Frequently Asked Questions](./faq.md)","[Frequently Asked Questions](notes/ics/ccc/archive/v0.1/faq.md)","./faq.md","notes/ics/ccc/archive/v0.1/faq.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Visual Concept Overview](./visual_concept.md)","[Visual Concept Overview](notes/ics/ccc/archive/v0.1/visual_concept.md)","./visual_concept.md","notes/ics/ccc/archive/v0.1/visual_concept.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Detailed Onboarding Process](./onboarding_process.md)","[Detailed Onboarding Process](notes/ics/ccc/archive/v0.1/onboarding_process.md)","./onboarding_process.md","notes/ics/ccc/archive/v0.1/onboarding_process.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Technology Implementation Plan](./technology_implementation.md)","[Technology Implementation Plan](notes/ics/ccc/archive/v0.1/technology_implementation.md)","./technology_implementation.md","notes/ics/ccc/archive/v0.1/technology_implementation.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Quarterly Timeline (2025-2026)](./implementation_timeline.md)","[Quarterly Timeline (2025-2026)](notes/ics/ccc/archive/v0.1/implementation_timeline.md)","./implementation_timeline.md","notes/ics/ccc/archive/v0.1/implementation_timeline.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Governance Structure](./governance_structure.md)","[Governance Structure](notes/ics/ccc/archive/v0.1/governance_structure.md)","./governance_structure.md","notes/ics/ccc/archive/v0.1/governance_structure.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Risk Management Strategy](./risks_and_mitigation.md)","[Risk Management Strategy](notes/ics/ccc/archive/v0.1/risks_and_mitigation.md)","./risks_and_mitigation.md","notes/ics/ccc/archive/v0.1/risks_and_mitigation.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Commitment Examples Catalog](./commitment_examples.md)","[Commitment Examples Catalog](notes/ics/ccc/archive/v0.1/commitment_examples.md)","./commitment_examples.md","notes/ics/ccc/archive/v0.1/commitment_examples.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Example Exchanges](./credit_flow_examples.md)","[Example Exchanges](notes/ics/ccc/archive/v0.1/credit_flow_examples.md)","./credit_flow_examples.md","notes/ics/ccc/archive/v0.1/credit_flow_examples.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Member Stories & Scenarios](./testimonial_scenarios.md)","[Member Stories & Scenarios](notes/ics/ccc/archive/v0.1/testimonial_scenarios.md)","./testimonial_scenarios.md","notes/ics/ccc/archive/v0.1/testimonial_scenarios.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Community Activities](./community_activities.md)","[Community Activities](notes/ics/ccc/archive/v0.1/community_activities.md)","./community_activities.md","notes/ics/ccc/archive/v0.1/community_activities.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[How-To Guides](./how_to_guides.md)","[How-To Guides](notes/ics/ccc/archive/v0.1/how_to_guides.md)","./how_to_guides.md","notes/ics/ccc/archive/v0.1/how_to_guides.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Success Metrics & Evaluation Framework](./success_metrics.md)","[Success Metrics & Evaluation Framework](notes/ics/ccc/archive/v0.1/success_metrics.md)","./success_metrics.md","notes/ics/ccc/archive/v0.1/success_metrics.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Scaling Strategy](./scaling_strategy.md)","[Scaling Strategy](notes/ics/ccc/archive/v0.1/scaling_strategy.md)","./scaling_strategy.md","notes/ics/ccc/archive/v0.1/scaling_strategy.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Future Possibilities](./future_possibilities.md)","[Future Possibilities](notes/ics/ccc/archive/v0.1/future_possibilities.md)","./future_possibilities.md","notes/ics/ccc/archive/v0.1/future_possibilities.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Conflict Resolution Process](./conflict_resolution.md)","[Conflict Resolution Process](notes/ics/ccc/archive/v0.1/conflict_resolution.md)","./conflict_resolution.md","notes/ics/ccc/archive/v0.1/conflict_resolution.md","20250802-222217"
"notes/ics/ccc/archive/v0.1/community_exchange_overview.md","[Additional Resources & References](./appendix_resources.md)","[Additional Resources & References](notes/ics/ccc/archive/v0.1/appendix_resources.md)","./appendix_resources.md","notes/ics/ccc/archive/v0.1/appendix_resources.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.01-skill_shares.md](./E.01-skill_shares.md)","[E.01-skill_shares.md](notes/ics/ccc/archive/more-activities/E.01-skill_shares.md)","./E.01-skill_shares.md","notes/ics/ccc/archive/more-activities/E.01-skill_shares.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.05-skill_development_workshops.md](./E.05-skill_development_workshops.md)","[E.05-skill_development_workshops.md](notes/ics/ccc/archive/more-activities/E.05-skill_development_workshops.md)","./E.05-skill_development_workshops.md","notes/ics/ccc/archive/more-activities/E.05-skill_development_workshops.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.10-intergenerational_skill_share.md](./E.10-intergenerational_skill_share.md)","[E.10-intergenerational_skill_share.md](notes/ics/ccc/archive/more-activities/E.10-intergenerational_skill_share.md)","./E.10-intergenerational_skill_share.md","notes/ics/ccc/archive/more-activities/E.10-intergenerational_skill_share.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.12-skill_share_webinars.md](./E.12-skill_share_webinars.md)","[E.12-skill_share_webinars.md](notes/ics/ccc/archive/more-activities/E.12-skill_share_webinars.md)","./E.12-skill_share_webinars.md","notes/ics/ccc/archive/more-activities/E.12-skill_share_webinars.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.02-repair_cafe.md](./E.02-repair_cafe.md)","[E.02-repair_cafe.md](notes/ics/ccc/archive/more-activities/E.02-repair_cafe.md)","./E.02-repair_cafe.md","notes/ics/ccc/archive/more-activities/E.02-repair_cafe.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.03-neighbor_to_neighbor_days.md](./E.03-neighbor_to_neighbor_days.md)","[E.03-neighbor_to_neighbor_days.md](notes/ics/ccc/archive/more-activities/E.03-neighbor_to_neighbor_days.md)","./E.03-neighbor_to_neighbor_days.md","notes/ics/ccc/archive/more-activities/E.03-neighbor_to_neighbor_days.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.04-working_group_sessions.md](./E.04-working_group_sessions.md)","[E.04-working_group_sessions.md](notes/ics/ccc/archive/more-activities/E.04-working_group_sessions.md)","./E.04-working_group_sessions.md","notes/ics/ccc/archive/more-activities/E.04-working_group_sessions.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.06-seasonal_food_preservation.md](./E.06-seasonal_food_preservation.md)","[E.06-seasonal_food_preservation.md](notes/ics/ccc/archive/more-activities/E.06-seasonal_food_preservation.md)","./E.06-seasonal_food_preservation.md","notes/ics/ccc/archive/more-activities/E.06-seasonal_food_preservation.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.07-story_circle.md](./E.07-story_circle.md)","[E.07-story_circle.md](notes/ics/ccc/archive/more-activities/E.07-story_circle.md)","./E.07-story_circle.md","notes/ics/ccc/archive/more-activities/E.07-story_circle.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.08-newcomer_welcome_dinners.md](./E.08-newcomer_welcome_dinners.md)","[E.08-newcomer_welcome_dinners.md](notes/ics/ccc/archive/more-activities/E.08-newcomer_welcome_dinners.md)","./E.08-newcomer_welcome_dinners.md","notes/ics/ccc/archive/more-activities/E.08-newcomer_welcome_dinners.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.09-community_care_mobilization.md](./E.09-community_care_mobilization.md)","[E.09-community_care_mobilization.md](notes/ics/ccc/archive/more-activities/E.09-community_care_mobilization.md)","./E.09-community_care_mobilization.md","notes/ics/ccc/archive/more-activities/E.09-community_care_mobilization.md","20250802-222217"
"notes/ics/ccc/archive/more-activities/supplementary-activities-index.md","[E.11-virtual_connection_circles.md](./E.11-virtual_connection_circles.md)","[E.11-virtual_connection_circles.md](notes/ics/ccc/archive/more-activities/E.11-virtual_connection_circles.md)","./E.11-virtual_connection_circles.md","notes/ics/ccc/archive/more-activities/E.11-virtual_connection_circles.md","20250802-222217"
